"cell","value_from","value_to","delta","pct","n_from","n_to"
"82291ffffffffff",15.7788350542123,22.570061565923,6.79122651171074,43.0401007956401,4541,3402
"8229a7fffffffff",16.92267658466,28.5391896603023,11.6165130756423,68.6446556933698,1342,40424
"8229affffffffff",15.6436051775061,27.5301795554086,11.8865743779025,75.9835999632247,3171,5817
"822a07fffffffff",13.1210556920659,16.4398344087189,3.31877871665297,25.2935342592881,10184,29359
"822a17fffffffff",12.6827092875738,21.7065705754144,9.02386128784066,71.1508959420999,5149,78620
"822a1ffffffffff",13.4798099312381,15.6407045844822,2.16089465324409,16.0306017982972,5944,27863
"822a27fffffffff",12.630623644664,13.7274825521778,1.09685890751379,8.68412311514944,13689,19892
"822a2ffffffffff",11.1828169498154,10.6824448452044,-0.500372104611042,-4.47447281714919,206,293
"822a37fffffffff",12.0370983845094,24.3046522660011,12.2675538814917,101.91454360196,7340,34494
"822aaffffffffff",13.5769459802012,27.7971183527405,14.2201723725392,104.73763682404,845,21639
"822ac7fffffffff",12.9838295674296,11.5298014838298,-1.4540280835998,-11.1987613211381,537,8273
"822ad7fffffffff",14.5534914528026,12.4912040067444,-2.06228744605822,-14.1703965178822,348,33037
"822adffffffffff",12.2921499541202,8.70787787813882,-3.58427207598135,-29.1590331175544,358,2848
"822af7fffffffff",14.417574196418,13.2917598341094,-1.12581436230859,-7.80862541070397,3494,58117
"822b07fffffffff",9.16443736860323,4.55968957081276,-4.60474779779047,-50.2458319325313,639,46218
"822b0ffffffffff",14.0112602356454,23.2389249259301,9.22766469028468,65.8589201477324,2001,6983
"822b17fffffffff",10.6313525433125,12.3459739357742,1.71462139246162,16.1279704108785,318,4370
"822b1ffffffffff",15.2344808108561,23.1918294236079,7.95734861275177,52.232489649935,3304,8064
"822b27fffffffff",18.0292326145435,12.1176364492663,-5.91159616527726,-32.7889505430674,433,4910
"822b2ffffffffff",14.3924124406687,21.9715372149388,7.57912477427008,52.6605585096609,958,8335
"822b37fffffffff",13.252861696914,1.29975146099891,-11.9531102359151,-90.1926731695875,379,319155
"822b57fffffffff",4.78120994582174,10.381377808975,5.60016786315329,117.128675097132,64,126
"822b77fffffffff",6.8532696690887,12.8888761941617,6.03560652507296,88.06900671509,116,1245
"822baffffffffff",5.82124950005883,21.0730560864163,15.2518065863575,262.002282949791,59,3202
"822e1ffffffffff",19.2539311561911,23.0184068641796,3.76447570798847,19.5517251903023,153,257
"822e2ffffffffff",22.3983322893421,23.3977892404371,0.999456951095045,4.46219360523829,349,137
"822e67fffffffff",22.3922102482017,14.6482269596006,-7.74398328860107,-34.5833805719245,2010,272
"822e77fffffffff",19.3618432014075,15.8082094991167,-3.5536337022908,-18.3537985786006,247,73
"822eaffffffffff",20.1424931468321,16.5310115631127,-3.61148158371941,-17.929665197813,1706,267
"822f5ffffffffff",19.5873289074677,22.4712612372979,2.88393232983022,14.7234589435557,1418,1068
"82346ffffffffff",9.35455654644639,9.35839428635285,0.00383773990646041,0.0410253536595307,67,2902
"82354ffffffffff",2.90909090909091,11.3778540222642,8.46876311317332,291.113732015333,55,152
"8235affffffffff",2.99999999599533,3.96721091479312,0.967210918797788,32.2403640029636,95,5778
"823947fffffffff",15.4009606490766,5.73673043222802,-9.66423021684859,-62.7508272831541,71,18914
"82448ffffffffff",14.4739046265772,14.1874594847253,-0.286445141851841,-1.97904538714361,887,127
"8244affffffffff",15.0904371342165,23.7170607710179,8.62662363680137,57.1661613250494,100,7917
"8244d7fffffffff",17.7764124206067,15.3741491757193,-2.40226324488749,-13.513768628043,3283,21028
"8244f7fffffffff",17.5425375676486,23.2347681156178,5.69223054796922,32.4481593727161,411,4811
"82484ffffffffff",14.5526326349365,27.6567559701001,13.1041233351637,90.0464105972455,324,1187
"8248b7fffffffff",24.2675082954845,28.3085285974029,4.0410203019184,16.6519786568706,75,6311
"824a27fffffffff",17.7534199415829,12.743359943955,-5.01005999762784,-28.2202528533279,936,135
"825f1ffffffffff",28.9169391410577,27.4697880641866,-1.44715107687115,-5.00450988194811,122,807
"828c27fffffffff",12.8626989235701,9.92832310424253,-2.93437581932757,-22.8130646356847,112,244
"829417fffffffff",22.7063418260953,25.0690207493805,2.36267892328517,10.4053701885605,104,1572
"829447fffffffff",28.199427424725,23.2150929452026,-4.98433447952241,-17.675303843766,132,203
"829457fffffffff",28.6985180476477,21.9859530678648,-6.7125649797829,-23.3899359145937,5707,34574
"82945ffffffffff",18.0313756958916,13.6761288948558,-4.35524680103576,-24.1537133632466,5199,4253
"829487fffffffff",29.2073833232392,14.1863089926321,-15.0210743306071,-51.4290313663785,367,30448
"82948ffffffffff",18.0347178483785,9.0684114966064,-8.96630635177214,-49.7169205925685,174,191
