"cell","spue","effort","target","sdm","bin"
"85de910bfffffff",0,64,0,100,0
"85de946ffffffff",0,47,0,100,0
"85de952bfffffff",0.642857142857143,56,36,100,4
"85df0497fffffff",0.0188679245283019,53,1,100,1
"85df065bfffffff",0.909090909090909,66,60,100,4
"85e88213fffffff",1,53,53,100,5
"85e8981bfffffff",0.938775510204082,49,46,100,4
"85e899cffffffff",1,30,30,100,5
"85e89b67fffffff",0.853030303030303,660,563,100,4
"85e89c47fffffff",0.746268656716418,67,50,100,4
"85e89c63fffffff",0.807017543859649,57,46,100,4
"85e89c8bfffffff",1,36,36,100,5
"8508305bfffffff",0,1074,0,100,0
"8512821bfffffff",0.953271028037383,107,102,100,4
"85180c83fffffff",0.122448979591837,49,6,100,2
"85180ccbfffffff",0.00109469074986316,1827,2,100,1
"85182c8ffffffff",0.00591715976331361,169,1,100,1
"85182d23fffffff",0.00635785649409628,1101,7,100,1
"85190023fffffff",0,259,0,100,0
"85190363fffffff",0.0161290322580645,62,1,100,1
"8519042bfffffff",0,37,0,100,0
"851904a3fffffff",0,33,0,100,0
"85194127fffffff",0.0180722891566265,166,3,100,1
"851950c3fffffff",0.0303030303030303,33,1,100,1
"85195103fffffff",0,230,0,100,0
"8528196ffffffff",0.387096774193548,31,12,100,3
"85281ca7fffffff",0.686666666666667,150,103,100,4
"85281dc3fffffff",0.796610169491525,59,47,100,4
"852912affffffff",0.0333333333333333,30,1,100,1
"85291303fffffff",0.101694915254237,59,6,100,2
"8529161bfffffff",0.0294117647058824,34,1,100,1
"852a0423fffffff",0.24390243902439,41,10,100,3
"852a0437fffffff",0.0793650793650794,63,5,100,2
"852a046bfffffff",0.105263157894737,133,14,100,2
"852a0497fffffff",0.290322580645161,62,18,100,3
"852a04abfffffff",0.30952380952381,42,13,100,3
"852a04affffffff",0.0655737704918033,61,4,100,2
"852a054ffffffff",0,52,0,100,0
"852a05c7fffffff",0.266666666666667,45,12,100,3
"852a060bfffffff",0.0444444444444444,45,2,100,2
"852a0633fffffff",0.0597014925373134,67,4,100,2
"852a102ffffffff",0.273972602739726,73,20,100,3
"852a110bfffffff",0,45,0,100,0
"852a1ebbfffffff",0.0263157894736842,38,1,100,1
"852a2063fffffff",0.151515151515152,33,5,100,3
"852a209bfffffff",0.297872340425532,141,42,100,3
